uid,first_name,last_name,gender,birth_yr,birth_mo,birth_dy
frx_9538432,NAOMY,BLANXAAHD,F,1993,04,03
frx_6227695,NAOMI,BLANXARHT,F,1993,04,03
frx_8926040,NAOMI,BLANXARD,F,1993,04,03
frx_2938504,NAOMI,PLANKHARD,O,1993,04,03
frx_7465602,NAOMI,BLANGARHD,F,1993,04,03
frx_6093236,ANNALIS,BERNARD,O,1994,02,23
frx_3824230,ANNALISE,BERNARD,F,1994,02,23
frx_8715090,OLIVIA,SIPMNW,F,1985,06,11
frx_3119253,KAZUK,BROOKS,"",1985,1,30
frx_5658574,STEPHANIE,CUMMINGS,"",2002,04,02
frx_4471533,STEPHANIE,CUMM NGS,"",2002,04,02
frx_3505766,JOSEPH,SDAF NI,F,1977,"",16
frx_5806363,A LDE N,HAMELDON,F,1995,03,29
frx_4360798,AI EN,HAM ELDON,F,l995,03,9
frx_8053809,AIDEN,HAMELDON,F,1995,03,29
frx_3943288,AIDE,HAMELDON,F,1995,03,9
frx_3756979,CALEB,AARCY,"",1998,12,28
frx_2148753,CALEB,AARCH,F,1998,12,28
frx_2100381,CALEB,AAOJHF,F,1998,12,28
frx_8668810,DAN IELLE,BERGR,F,1999,04,26
frx_6611676,DANIELLE,BERG ER,F,1999,04,26
frx_3538749,LIAM,EARHL,F,1992,11,16
frx_8322405,SAKQUELINE,HOW,F,2000,05,09
frx_7984317,JAKUELINE,HOWE,O,2000,05,09
frx_5348577,JACQUELINE,HW,F,2000,05,09
frx_8070545,WILLIAM,OX,F,1994,91,16
frx_3684769,WILLIAM,ONG,F,1994,01,16
frx_5641565,KIANA,YASMIN,M,"","",""
frx_4292713,KI A NA,YASMIN,M,"","",""
frx_7002566,ELLA,BLACK,F,1910,02,05
frx_3552636,ELSL,BLACK,O,1990,04,19
frx_9626019,EL,BLACK,F,1990,04,19
frx_6108777,ELLA,BLACK,"",1990,04,19
frx_6150245,ELLA,BLACK,F,1990,04,19
frx_7423295,PACKITA,TAS,F,1991,02,13
frx_8652435,PAKITA,TAJT,F,1991,02,13
frx_9072178,PAKKIDA,DAZT,F,1991,02,13
frx_9735930,PACCKITA,DASTD,O,1991,02,13
frx_9300506,PAKITA,TAJ,F,1991,02,13
frx_2445260,CONNOR,AANI,"",1984,02,19
frx_5300673,SAM,RIER,M,1996,09,14
frx_3881832,"",RIER,M,1996,09,14
frx_5835245,SAM,"","",1996,09,14
frx_7622147,SAM,RIER,O,1996,09,14
frx_6440065,EMIILY,KOO,F,1991,10,24
frx_6312214,KYLE,JA W,F,1902,08,04
frx_9778121,LCYLE,JA,F,190Z,08,04
frx_2776973,BRIANA,SCKEL,F,2007,10,04
frx_4325712,CLUAIQ,SIREGAE,F,1997,01,27
frx_9326596,CLAUUS,SIREGAR,F,1997,01,27
frx_9889490,CLADNR,SIREGAR,F,1997,01,27
frx_2604226,CLAUTDNIE,SIREGAR,F,1995,01,27
frx_9800615,CLAUDIA,SIREGAR,F,1997,61,07
frx_3803890,KYE,JPENSER,M,1994,01,05
frx_5625690,CCKYE,ZPENCER,M,1994,01,05
frx_2474519,KYE,STPENKEA,M,1994,01,05
frx_9013444,CCKYE,SPENGER,M,1994,01,05
frx_2701087,KYE,JPENCEAH,M,1994,01,05
frx_2836628,KRAKE,KURINSTY,F,"","",""
frx_9425452,CH OE,CYBULS I,F,1994,2,18
frx_2176283,CHJOE,CYBULSKI,F,1994,02,18
frx_4627429,CHLOE,CYBULSKI,F,1994,02,18
frx_4506074,CHLOE,CYBUL KI,F,1994,02,18
frx_6262933,CHLOE,CYBUL K I,F,1994,02,18
frx_8349327,CHRIJTOFEAH,CHIEU,M,1985,04,18
frx_5570772,CHRISTOPHEAH,KIEU,M,1985,04,18
frx_7132566,KRIJTOPHEAH,XIEU,M,1985,04,18
frx_9169580,CRIJTOFER,XIEU,M,1985,04,18
frx_6009901,NE H,LONG,F,1993,09,07
frx_5294577,NE H,LON,F,1993,09,07
frx_2364385,NE NEH,LONG,F,1993,09,7
frx_5593442,NENE H,LONG,F,1993,09,07
frx_5471321,ALAN N AH,MERRITT,F,1965,03,21
frx_7676881,AL NNAH,MERRI TT,F,1965,O3,21
frx_6950007,ALA AH,MERR TT,F,1965,03,21
frx_8014330,ALANNAH,MERRITT,F,1965,"",21
frx_3818642,DANIEL,RAOS,F,1993,06,10
frx_3552018,DANIEL,RAMOS,F,1993,06,10
frx_9839715,DANIEL,RAM S,F,1993,06,10
frx_9847575,FLYNN,NIEH,"",1992,06,10
frx_3626319,FLYNN,NIEN,"",1992,06,10
frx_7939412,OSKAR,STRANGER,M,1981,04,11
frx_8865379,ERIN,STRANHER,M,1981,04,11
frx_9149756,JESSOACA,STRANGER,M,1981,04,11
frx_9232421,JESSICA,STRANGER,M,1981,04,11
frx_9746757,JESS,STRANGER,M,1981,04,11
frx_9966188,DAFID,RYDER,"",1988,06,04
frx_4327988,DAVID,RYDER,"",1988,06,04
frx_8837105,DAVID,RYDEA,"",1988,06,04
frx_4615525,BROOKE,"","",1991,03,19
frx_4038910,BROOK E,"","",1991,03,19
frx_7695960,BROOKE,"","",1991,0,19
frx_9686310,BRO O E,"","",1991,0,19
frx_4330784,ISABELLA,PUTLER,M,2009,04,14
frx_5911634,NICOLA,SIDDA,M,1995,06,07
frx_8869874,ESTHER,MUTR J,F,1999,10,12
frx_4117142,ESTH ER,MUTR EJA,F,1999,10,12
frx_6181161,EST ER,MUTREJA,F,1999,10,12
frx_9666686,ESTH ER,MUTR JA,F,1999,10,12
frx_2311544,ESTH R,MUTRE A,F,1999,10,12
frx_2529469,JACKSON,AARCY,F,1990,36,17
frx_2130368,JACKSON,AARCY,"",1992,06,17
frx_6541412,AMELIA,WILKINSON,O,1986,10,08
frx_4884591,AMELIA,WILKINZON,F,1986,10,08
frx_9733894,JUIANA,WELCH,F,1912,02,20
frx_2090950,JULIA,WE LHC,F,1912,02,20
frx_8897164,PATRICK,MERICKZON,F,2012,12,06
frx_2556646,ANNAH,CKANWAA,F,1989,06,17
frx_4998664,CHELJEA,KANTACUSTINO,F,1983,03,12
frx_6471178,XELSDTEA,CANTACUSINO,F,1983,03,12
frx_6497762,CHELSTEA,CKANTACUZINO,F,1983,03,12
frx_7629613,CHELZEA,CANTAKUJINO,F,1983,03,12
frx_7273130,KHELSEA,CANTACUJINO,O,1983,03,12
frx_4722494,KIANDRA,SHIU,M,"","",""
frx_3775247,MAX,TRACYC,M,1919,91,28
frx_3184248,MAX,TRADY,M,1989,07,29
frx_6431984,MX,TRACY,O,1989,07,29
frx_4393688,MAX,TRACY,F,1989,07,29
frx_4385385,BRIANNA,"",F,1978,08,31
frx_4956308,BRIANNA,"",F,1978,03,81
frx_4022851,BRIAJA,"",F,1978,08,31
frx_8507413,MICHAEL,ERICJON,F,1982,05,29
frx_8527906,KLAIRE,CKESIRAJU,F,1996,10,12
frx_2810033,KLAIRE,KESTIRAJU,F,1996,10,12
frx_2557974,CLAIRE,CKEYIRAYU,F,1996,10,12
frx_7907804,CLAIAR,KESIRAJU,F,1996,10,12
frx_7514251,CLAIRE,KESIRAZU,F,1996,10,12
frx_9645751,ZARA,BUKANAN,"",1972,11,12
frx_4682079,"",SHARMAN,"",1990,12,22
frx_9793586,PAIGEO,SCIRRI,F,1995,11,19
frx_2420981,PAIH E,SCIRRI,F,1995,11,19
frx_9708395,KYR,SARANGAPANI,"",1990,12,27
frx_8967764,KR,SARANGAPANI,F,1990,12,27
frx_3377814,KIRA,SARANGABANI,F,1990,92,67
frx_2802565,KIRA,SARANGAPANI,"",1991,02,27
frx_7613371,GEORGIA,YARK O NYI,F,1981,08,09
frx_5488690,LAU RA,DANNIE LL,F,"","",""
frx_8142099,LAURA,DANNIEL,F,"","",""
frx_3849043,LAU A,DANNIELL,F,"","",""
frx_9735346,LA RA,DANN IELL,F,"","",""
frx_4851227,LA URA,DANN ELL,F,"","",""
frx_8534407,RUBY,SCOGIN,O,1984,11,25
frx_3458606,RUBY,SCOGIN,F,1984,12,35
frx_7334564,CAR Y,DWANMU,F,"","",""
frx_2620871,CARLY,DWANMU,F,"","",""
frx_7955293,CARL,DWANMU,F,"","",""
frx_6065269,CARL Y,DWANM,F,"","",""
frx_2052173,CARIY,DWANMU,F,"","",""
frx_4630928,JAM S,STRE C KFUSS,F,l989,01,07
frx_9316792,RHETT,GAMBLE,F,1994,01,08
frx_3645493,"",GAMBLE,F,1994,01,08
frx_6943097,ZOSUA,TUN,F,2009,03,20
frx_8823470,CAITLIN,DIMITROP OULOS,F,1958,0,06
frx_3867056,CAITLIN,DIMITR POULOS,F,1958,04,06
frx_4047540,LARA,SCLATER,"",2009,04,09
frx_6752997,LARA,SKLADER,"",2009,04,09
frx_6114252,LARA,STCLATER,"",2009,04,09
frx_3980030,LARA,ZTCLATER,"",2009,04,09
frx_6459682,BOIN,PISCHETRIEDER,M,1997,21,01
frx_3135020,BRIONY,PISCHERRIEDER,M,1997,11,01
frx_8672113,ANGUST,HIRSCHAUER,F,1986,07,25
frx_7796364,ANKUJ,HIAHSCHAUER,F,1986,07,25
frx_2965810,ANGUS,HYAHSKHAUER,F,1986,07,25
frx_8264994,ANGUS,HIRSXAUEAH,F,1986,07,25
frx_2704697,ANKUST,HIRSCHOEAH,F,1986,07,25
frx_2413862,HUGH,DRUGACS,F,"","",""
frx_4840472,HUF,DRUGACS,"","","",""
frx_8172150,PAKIDA,JKKEL,"",2011,05,13
frx_8945106,PAKKITA,ZKCKEL,"",2011,05,13
frx_8556865,PAKKITA,JKKEL,"",2011,05,13
frx_7483568,PAKITA,SCKKEL,"",2011,05,13
frx_8739449,MIA,KOVACIC,O,1993,04,21
frx_3289924,MIA,KOVAKIC,F,1993,04,21
frx_7461290,MYA,CKOVACIC,F,1993,04,21
frx_7992640,MYA,KOFACIC,F,1993,04,21
frx_7242670,ISDAC,TAGORR,"",1998,04,22
frx_5953225,ISAAC,TAGORE,"",1998,04,22
frx_9870749,LOKAN,NIL,F,1993,10,27
frx_9934562,LOCCKAN,NEEL,F,1993,10,27
frx_4402064,ANA,CHYU,"",1990,08,29
frx_5147686,BILLI,ARTHURSON,F,1908,11,15
frx_6673854,PILY,ARTHURSON,F,1908,11,15
frx_5920782,MATISSE,AAKRE,F,1974,10,12
frx_6224159,MATI SSE,AAKR E,F,1974,10,12
frx_9690557,MATISSE,AAK E,F,1974,10,12
frx_9862900,MAT SSE,AAKRE,F,1974,10,12
frx_9596301,MATISSE,AAKRE,F,1974,0,12
frx_9876703,JARXA,BARTOSZAK,F,1991,04,02
frx_8571446,SARSHA,BARTOJZAK,F,1991,04,02
frx_4097028,FIGUEROA,CLAIRE,F,1989,12,27
frx_8821103,CLAIE,FIGJERVOA,F,"","",""
frx_5654658,CARA,FIGUEROA,F,1989,12,27
frx_8756485,COARA,FIGUEOA,F,1989,12,27
frx_4260719,CLAIRE,FIGUEROA,F,1989,12,27
frx_5036552,ALEXANDRA,ERIC KSON,F,1996,0,02
frx_4800670,NIKOLAJT,PATALUNG,"",1982,12,21
frx_7255318,JOSHUA,MOAHRISTH,O,1982,08,04
frx_3384035,RENEA,OAKLEI,F,1993,12,23
frx_7760484,RILI,AYERS,"",1991,06,13
frx_9371554,NIRANDA,KASE,F,1951,10,11
frx_3427665,MIRANDA,KA S,F,1951,10,11
frx_5868465,MIRANDA,KASE,F,1951,10,11
frx_6999642,MIRANDA,KASE,F,1951,1,1
frx_2192852,MIRANDA,KA,F,1951,10,11
frx_8255453,MATTHEW,NIMELÃ ,M,1984,09,28
frx_9783809,MATE,NIMELÃ ,M,1984,09,28
frx_4057019,AMY,Ã NENEN,M,1987,09,25
frx_5328308,AMI,Ã NENEN,M,1987,09,25
frx_2238469,MATTHEO,SCRIV ENER,"",1911,01,03
frx_6174094,KEELY,DAHLMANS,F,1992,07,23
frx_4104432,NOAH,JIN AH,F,1994,02,02
frx_4836036,NOAH,JIN,F,1994,02,02
frx_7938043,NOAH,JINA,F,1994,2,02
frx_3592686,NOA,JINAH,F,1994,2,02
frx_7480392,AA ON,STRANGER,F,1994,07,05
frx_9931580,A A ON,STRAN GER,F,1994,07,05
frx_7467885,PENSAMIN,HOLTEN,"","","",""
frx_5293266,PHOEBE,B Y,F,1956,01,19
frx_2896480,ABBIE,POLDRUGAC,"",1900,07,04
frx_4620455,CELSEA,ABALLON,"",1946,04,20
frx_8914019,CHELSEA,ABALLON,"",1946,04,20
frx_2263564,CHELSEA,APALON,"",1946,04,20
frx_9584594,ZARA,PONTIN,F,1991,09,29
frx_8046233,SARAH,BONDIN,O,1991,09,29
frx_5401036,ELLEN,CHA AN,F,"","",""
frx_7164820,MITCHELL,HAYS,M,1989,05,01
frx_3234648,WARRICK,"",F,1994,07,04
frx_5847760,WARR ICK,"",F,1994,07,04
frx_7059351,WARRICLC,"",F,1994,07,04
frx_4311844,THOMA,VAN E,F,1993,09,21
frx_6970092,THO AS,VANCE,F,1q93,09,21
frx_8818748,THO AS,VAN CE,F,1993,09,21
frx_8947471,THOMAS,VAN E,F,1993,0,21
frx_4688661,TBO A S,VANC,F,1993,09,21
frx_2147924,NICL,BREWSTER,F,1991,0,20
frx_7386229,NICO E,BREWSTER,F,1991,5,20
frx_5642081,MATTHEW,PADMESH,F,1980,04,21
frx_8932232,JAYDEN,X,F,"","",""
frx_3050144,KATIE,NORMANSON,F,1993,12,04
frx_8252201,KATIE,NORMANSON,"",1993,12,04
frx_8958062,KATKD,NORMANSON,F,1928,09,06
frx_3042470,ALEXANDR,RYSTRÃ M,O,2008,12,20
frx_2792083,RYSTRÃ M,ALEXANDER,O,2008,12,20
frx_2855302,ROACH,CHLPE,M,1994,05,16
frx_7217553,FELICITY,JWO,F,1954,03,29
frx_5432902,BLAKESTON,"",F,"","",""
frx_2747128,TRIS AN,DICK ENS,F,2000,04,09
frx_9297440,TYER,LYNC,M,1993,03,07
frx_9695645,BLAKE,AI,"",1986,10,04
frx_5928848,KIRA,SCOBY,F,1980,08,11
frx_4112753,KRH,SCOBY,F,1980,08,11
frx_8148809,KIRA,SCOJS,F,1980,08,11
frx_6714816,KIRA,SCOBT,F,1989,08,11
frx_2928719,KIRA,SCOBY,O,"","",""
frx_4730547,DYLAN,PRIMORAC,F,1994,03,02
frx_7919693,DYLAN,PRIMORAK,F,1994,03,02
frx_3286345,DYLAN,PRIMORACCK,F,1994,03,02
frx_8226877,AL A NA,DANNIELL,M,1994,09,09
frx_5514995,ALANA,DANNIEL,M,1994,09,09
frx_2146000,ALANA,DANN ELL,M,1994,9,09
frx_9215583,BIA KE,SCOTTJ CKSON,M,1988,0,17
frx_8459266,ANNA BEL,COCKS,F,2012,12,01
frx_5431229,ANNABEL,COCKS,F,20R1,2,1
frx_6981897,ANNABEL,CCKS,F,2012,1,01
frx_7136831,ANN BEL,COCKS,F,201,21,01
frx_6418926,JOS A,ROBBINS,F,2009,05,16
frx_8025735,JOSHUA,ROBB  NS,F,2009,05,16
frx_5095922,MONIC,KOWALD,"",1990,09,23
frx_6717112,MONIC,AAKRE,"",1990,09,23
frx_3422686,BRADLEY,SUMMEAH,F,1942,12,29
frx_8522029,BRATLEY,SKHUMMEAH,O,1942,12,29
frx_5263129,BENJAMIN,SCRIVENOR,"","","",""
frx_3332603,BENJ MIN,SCRIVENOR,"","","",""
frx_7025085,MIDCHELL,MYKLEBUST,"",1993,08,19
frx_4699202,WILLIAM,ABBIT,F,1925,09,09
frx_3322707,WIL IAM,ABBITT,F,1925,09,09
frx_7890578,WIL IAM,ABBI T,F,1925,09,09
frx_6291826,BENJAMIN,NARA IMHA,F,1996,06,29
frx_2037541,BENJAMIN,NARASIMHA,F,1996,0,29
frx_7666954,BENJAMIN,NARASIMHA,F,1996,06,29
frx_8071086,BAIL E Y,"",F,1995,11,09
frx_6488479,BAI L Y,"",F,1995,11,09
frx_5213469,BAI EY,"",F,1995,11,09
frx_5499683,CAMDRO,MERRICKSON,O,"","",""
frx_7350419,BLAKE,STREHOEVSKI,O,2009,08,03
frx_6530849,BLAKE,STREHOVSKI,F,2008,90,03
frx_8936259,BLAKEY,STREHOVSKI,F,2009,08,03
frx_3002991,BLAKE,STREHOVSKI,F,2009,08,03
frx_5636184,BENJAM IN,CHYU,F,2009,05,02
frx_8977421,"",POTER,F,1989,05,17
frx_7999090,"",POTEAH,F,1989,05,17
frx_8315128,FELICIA,MARQUEZ,F,1991,01,18
frx_2300031,FELICIY,MARQPEJO,F,1991,01,18
frx_3382759,SHA N ON,SOUT HERS,"",1997,05,05
frx_7509542,SHANNON,SOUTHERS,"",1997,05,05
frx_7747977,HAN N N,SOUTH RS,"",1997,05,05
frx_2463566,SHANNON,SOUTHERS,"",1997,0,05
frx_6128212,COBE,KAU,"",1986,06,13
frx_8708151,KOBE,KVO,F,1986,06,13
frx_7307916,KOBE,KAU,F,"","",""
frx_5115675,KOBE,KAU,F,1986,06,13
frx_6891773,CPBE,KAU,F,1986,16,13
frx_4801601,SYBLTS,SCJU,F,1996,01,24
frx_8885989,ELIZABET,MUCCK,F,1982,06,04
frx_7533020,ELIJABETH,MUK,F,1982,06,04
frx_2151844,ELISABETH,MUK,F,1982,06,04
frx_6296560,ELIZAPETH,MUKCK,F,1982,06,04
frx_4209331,"",BLUNDEN,M,1988,05,19
frx_7569815,"",BLU DEN,M,1988,05,19
frx_5354757,"",BLU ND N,M,1988,05,19
frx_6320046,"",BLUNDEN,O,1988,05,19
frx_8876819,ANNELIESE,BODY,F,1983,03,06
frx_6683193,ANNELIESE,BODY,F,1922,40,14
frx_2605682,ANNELIESE,BODY,"",1983,04,06
frx_4284948,FYYNLAY,SAVI DGE,F,1976,07,15
frx_8323926,FYYNL Y,SAVIDGE,F,1976,07,15
frx_7762859,LUCKI,MANAPORA,F,2011,05,13
frx_4443660,LUCY,MANCHAPORA,F,2011,05,13
frx_6595417,LUCKY,MANKAPORA,F,2011,05,13
frx_9187217,LUCY,MANCAPORA,F,2011,05,13
frx_7610457,GEMMA,HAU E R,F,1993,12,03
frx_3168995,GEM A,HAUSE R,F,1993,12,03
frx_2958469,GEMMA,HA ER,F,1993,1,03
frx_3811572,NATALIA,ABBONDA DOLA,F,"","",""
frx_5410387,MONTANA,SHUMG,"",1989,03,25
frx_8952064,LUKAZ,STIDOLPH,F,1994,07,01
frx_9040014,LUKAJ,STIDOLPH,F,1994,07,01
frx_2729643,LACHLAN,TEJEDA,F,1995,04,18
frx_4906616,BETH,JEFFRIES,"",1989,04,19
frx_8617758,"",JEFFRNIES,F,1989,04,19
frx_6227369,BETH,BURLEIGH,F,1989,04,19
frx_8053071,BET,JEFFRIES,F,1989,04,19
frx_3232589,BGB,JEFFRIES,O,1989,04,19
frx_2437926,JOZHUA,FISWANADAN,F,1999,11,26
frx_7524461,CALEB,TRA EY,"",1987,02,12
frx_8896271,AMLS,"",M,"","",""
frx_4231079,KOB,OLIVERSON,O,1967,09,57
frx_2787484,KBE,OLIVERSON,F,1967,05,07
frx_3726998,KOBE,OLIVERSON,F,1989,07,02
frx_2069583,KOBE,OLIVERSON,"",1967,05,07
frx_6444126,KOBE,OLIVERSON,M,"","",""
frx_2374396,JAMES,BRASHER,F,1915,0,09
frx_9461667,JAMES,BRA HER,F,191,05,09
frx_8666290,JAM ES,HR SHER,F,1915,05,09
frx_3955822,JA,NEVIL LE,F,1993,11,30
frx_4245076,EMIILI,RIGBY,M,1985,02,11
frx_8401128,EMIILI,RIKBY,M,1985,02,11
frx_8352807,EMIILY,RIGBY,M,1985,02,11
frx_3589477,IZOBEL,SKWANG,F,1991,04,30
frx_7578355,IZOBEL,SCHWANKE,F,1991,04,30
frx_6526466,CATHERINE,LEONARDSON,"",1946,05,28
frx_3133576,CATHERINE,LEONARSON,"",1946,05,28
frx_3437230,CATHERINE,LEONAWRDSON,"",1946,05,28
frx_8727019,CATHETINE,LEONARUAON,"",1946,05,28
frx_9904175,EDHAN,KRAVES,F,1985,03,04
frx_3853615,ETHAN,KRAVEZ,F,1985,03,04
frx_5233255,LA C Y,SHRIRANG,M,"","",""
frx_5732878,MACKINLEY,JOSEPH,F,"","",""
frx_5645687,MACKINLEY,JOSEPH,M,"","",""
frx_3500301,MACKINLEY,JONEPH,F,"","",""
frx_3692469,MAKINLY,JOSDPB,"","","",""
frx_3567490,"",AZIZ,M,1942,04,08
frx_2309413,CARLOTTE,VASDECKI,O,1962,04,09
frx_2826069,CHARLODT,VASDECKI,F,1962,04,09
frx_4451694,TALITSA,SPEARING,F,2007,05,26
frx_8198831,ALEXANDER,TAOGXRE,O,1990,08,27
frx_7785748,ALEXANDER,TAGNLRE,F,1990,08,27
frx_2349279,RUBY,SIMMONS,M,1947,09,12
frx_8694782,RU Y,SIMMONS,M,1947,09,12
frx_2231610,RUHY,SIMMO NS,M,1947,09,12
frx_9980656,RAKAEL,GILLYAM,F,1994,12,19
frx_3155881,RKAEL,GILIAM,F,1994,12,19
frx_3253371,RACHAEL,GILLIAM,F,1994,12,19
frx_6711224,NED,ERICSON,"",1981,70,62
frx_9710295,NED,ERICSON,"",1981,07,12
frx_6352606,FELISITY,HSYANG,M,1990,04,17
frx_8534864,PHILL,MOUSELLIS,F,1983,12,26
frx_7454044,PHILIP,MO SELLIS,F,1983,12,26
frx_3422109,NOAH,SCOGIN,F,1990,02,22
frx_4010351,SEBA TIAN,HA RAJCH,F,2007,03,02
frx_4432627,SEBAS T IAN,HARAJCHI,F,2007,03,02
frx_4537274,SEBA TIAN,HARAJCHI,F,2007,03,02
frx_8857443,ELYSSE,"","",1988,12,10
frx_5212204,ELYZJE,"","",1988,12,10
frx_2306305,CAI TLYN,AAKRE,F,1979,1,28
frx_6791345,CAITLYN,AAKRE,F,1979,2,28
frx_2569350,IMOGEN,T OP,"",1991,09,25
frx_2710622,IMOGEN,TROPE,"",1991,09,25
frx_4947692,IMO GEN,TROPE,"",1991,0,25
frx_5543345,JAY EN,RAGHUNANDAN,M,1981,05,23
frx_7263800,JAYDEN,RAGHUNANDAN,M,1981,05,23
frx_6311928,THOMAS,LE,M,1987,05,19
frx_5145509,THOMAS,LE,O,1987,80,19
frx_9057452,THOMAS,LE,O,1987,05,19
frx_2371871,THOMAS,LE,"",1987,05,19
frx_4005141,MILI,BRADY,F,1986,12,08
frx_9492440,MILLIE,BRADI,F,1986,12,08
frx_3856246,MILI,PRADY,F,1986,12,08
frx_3525515,MILLIE,BRATI,F,1986,12,08
frx_6368071,MILLY,BRADY,F,1986,12,08
frx_8387316,ALESS RIA,APPLETON,F,"","",""
frx_8717661,NEV,CHAUTHURY,"",2010,04,02
frx_8793537,NEFE,XODHURY,"",2010,04,02
frx_3121074,NEVE,ECSAUDHURY,"",2010,04,02
frx_8367176,NEV,CHAUDHURI,"",2010,04,02
frx_6725797,PRYDON,KUINKY,F,1988,03,11
frx_6781031,BRYTON,QUINCKY,F,1988,03,11
frx_4735166,PRYDON,CKUINKI,O,1988,03,11
frx_2556890,JAMES,CHI,F,"","",""
frx_2678262,ERIN,MAKGREGOR,"",1993,08,23
frx_8545289,ERIN,MAKKREKOR,"",1993,08,23
frx_7993717,ERIN,MAKREGOA,"",1993,08,23
frx_3491093,ERIN,MACKREGOR,"",1993,08,23
frx_6086621,ERIN,MACGREGOAH,"",1993,08,23
frx_3610644,KIRRA,FLOYD,F,1987,4,28
frx_2810760,ANNABEL,DAKAAHT,"",1948,01,19
frx_8688832,ANAPEL,DAKART,"",1948,01,19
frx_7322979,ABBY,REJAI,"",2007,04,19
frx_8243350,API,REJAY,"",2007,04,19
frx_6375328,ABBI,RESAI,"",2007,04,19
frx_6254909,"",HOBSON,F,1985,1,28
frx_8289700,JACSON,KITAO,M,1994,07,08
frx_2542138,JACKSON,KITAO,F,1994,07,08
frx_2045098,MADELAINE,KITAO,O,1994,07,08
frx_5714678,JAYDEN,HALIM,F,1984,10,0n
frx_9207748,HOL Y,MONTGOMERY,"",1992,07,11
frx_5580872,ZAKOP,HSING,M,1929,11,28
frx_3846357,BENTSAMIN,CHEN,F,"","",""
frx_8352313,BENJAMIN,SEN,F,"","",""
frx_8057112,PENJAMIN,XEN,F,"","",""
frx_2531122,SACHIN,"",M,1988,05,05
frx_6728047,LUKE,KAZUYOSHI,M,1988,04,05
frx_8205336,BAILEE,ANG,F,1991,08,11
frx_7489103,BAILEE,ANKK,F,1991,08,11
frx_4269133,LEWI,STRAJNIJ,M,1900,05,18
frx_2928186,SCO T,LAMB,"","","",""
frx_9346662,SCOTT,LAM,"","","",""
frx_2319207,S OTT,LAM,"","","",""
frx_8859489,SCOTT,LA B,"","","",""
frx_8327805,SC OTT,LAM B,"","","",""
frx_3773634,WILLIAM,ABEYTA,F,1990,02,12
frx_9448301,ALOB EY,MCNEILL,F,1933,04,17
frx_5870245,ABB Y,MCNEILL,F,1933,04,17
frx_9722461,ABBEY,MCNEIJL,F,1933,04,17
frx_6293664,ABBE Y,MCN EILL,F,1933,04,17
frx_7136619,JOSH UA,JE VO,F,1998,09,12
frx_6585188,JOSHUA,JEVON,F,1998,09,12
frx_9670260,JOSH A,JEVO,F,1998,09,12
frx_5212070,WIL OW,FASHINGBAUER,F,1975,04,11
frx_8246974,WILLOW,FASHINGBAUER,F,1975,04,11
frx_2219981,WILL W,FASHINQBAUER,F,1975,04,1
frx_2500722,MIKAYLA,STRAMPHER,F,1994,05,17
frx_5304619,MIKAYLA,STRAMPHER,"",1994,05,17
frx_8269854,LILY,COO E,F,1992,0,29
frx_9388174,LILY,COOKE,F,1992,09,29
frx_3817561,LIL,CO KE,F,1992,09,29
frx_9594675,LIL,CO O E,F,1992,09,29
frx_7500782,TARSYHA,ANGELATOS,M,1986,06,26
frx_4275157,TARSHYA,ANGELATOS,M,1986,06,26
frx_9650550,TARSHYA,ANGELATOS,M,1986,01,66
frx_3180690,TARSHYA,ANGELATOS,F,1971,12,09
frx_9860564,MADIJON,SHWANKE,F,1992,06,12
frx_7731545,MADISON,JCWANK,F,1992,06,12
frx_5252838,MATISON,SCHANKE,F,1992,06,12
frx_2200622,MADIJON,SCHWANGE,F,1992,06,12
frx_8598765,LKKLAN,IATARRA,F,1999,10,25
frx_8398827,LACCKLAN,YATAARA,F,1999,10,25
frx_4393215,LACLAN,YATARRA,F,1999,10,25
frx_6747627,LACKLAN,IATARRA,F,1999,10,25
frx_2629148,LAKLAN,YATAWARA,F,1999,10,25
frx_2931464,HUGO,AM RI,"",1906,12,07
frx_9247032,HUGO,AMORI,"",1906,12,07
frx_2412994,MONTANA,ONG,F,1998,11,15
frx_7613825,MONDANA,CHONG,F,1998,11,15
frx_8848635,MONTANA,CKHONG,F,1998,11,15
frx_3331879,MONTANA,CKHONK,F,1998,11,15
frx_8952389,MONTANA,CHONK,F,1998,11,15
frx_3656712,STEPH NIE,SCINTO,F,1989,03,03
frx_2235359,STEPH ANIE,SCINTO,F,1989,03,03
frx_4137397,STEP ANIE,SCINTO,F,1989,03,03
frx_5224724,STEPHANIE,SCINTO,F,1989,03,03
frx_6962744,ILLYAM,DÃ T,F,1992,02,01
frx_4666798,ILLIAM,TÃ D,F,1992,02,01
frx_3729724,ILYAM,TÃ T,F,1992,02,01
frx_5099312,EMA,AARCY,M,1997,02,16
frx_5943054,EMMA,AAAHKY,M,1997,02,16
frx_2589529,BRODIO,BAHIRWANI,"","","",""
frx_7595554,BENAVIDES,KEELEY,F,1992,02,24
frx_7913345,VIN,MAXWELL,F,1989,07,11
frx_2512184,VIN,MAECSWEL,F,1989,07,11
frx_8813871,FIN,MAWELL,F,1989,07,11
frx_4003975,NOAH,CAHN,F,1991,11,07
frx_6443343,NOAH,CEN,F,"","",""
frx_7691549,HARRJSN,SESTRIC,"",1974,8,27
frx_3239095,HARRIS ON,SES R IC,"",1974,0,7
frx_7624247,HARRI ON,SESTRIC,"",1974,08,27
