uid,first_name,last_name,gender,birth_yr,birth_mo,birth_dy
ds_976530,GABRIELE,ROTH JUNG,F,1973,2,12
ds_987396,STEFANIE,BAUER,M,1947,7,17
ds_935396,KIRSTEN,KOCH,M,1975,10,22
ds_939675,BARBARA,FISCHER,F,1994,7,26
ds_959727,ANDREA STEFANIE,FRANK,M,1986,3,27
ds_900001,HELGA,DIETRICH,F,1955,10,7
ds_965176,CHRISTA,SCHMIDT,M,1931,7,22
ds_947504,IRMGARD,SCHAEFER,F,1936,9,12
ds_941276,MELANIE,SCHULZ,M,1940,7,16
ds_945044,KARIN,BOEHM,F,1972,8,28
ds_934173,MARLIS,HUBER,F,1952,10,9
ds_950842,SANDRA,WEISS,F,1954,3,30
ds_984769,MARIA,SCHULZ,F,1958,1,13
ds_921491,INGRID,KUEHN,M,1949,5,3
ds_936275,BARBARA,SCHMIDT,M,1975,3,31
ds_946128,GISELA,DIETRICH,M,1970,9,16
ds_971784,INGRID,KLEIN,F,1964,6,14
ds_920678,SUSANNE,SCHMIDT,F,1947,11,13
ds_947655,ANDREA,WINKLER,M,1942,1,3
ds_922994,BRITTA,SCHMIDT,F,1944,2,26
ds_934699,STEFANIE,FISCHER,F,1993,1,26
ds_967289,GISELA,MAYER,F,1989,10,6
ds_962378,KARIN,MUELLER,M,1968,11,18
ds_968216,ANNA,MEYER,F,1955,11,1
ds_954860,HANNELORE ANTJE,MOELLER,F,1937,9,20
ds_972788,INGRID,SCHMID,M,1983,9,3
ds_931762,BRIGITTE,SCHROEDER,F,1936,5,1
ds_918328,ELFRIEDE,WINKLER,F,1978,12,26
ds_982086,KARIN,KAISER,M,1957,5,4
ds_933186,RITA,BRAUN,M,1980,3,27
ds_978005,MONIKA,ALBRECHT,F,2003,7,1
ds_986133,HILDEGARD,SCHAEFER,F,1951,3,14
ds_957251,ERIKA,SAUER,F,1943,2,25
ds_924067,GERDA,MUELLER,M,1967,10,19
ds_949121,BARBARA,SCHMIDT,F,1956,8,9
ds_966423,HELGA,SCHMITZ,F,1970,1,8
ds_987429,BIRGIT,MUELLER,F,1998,4,19
ds_947371,HELGA,KRAUS,M,2006,8,19
ds_960807,MARIA,SCHNEIDER,M,1994,10,5
ds_926228,INGE,SCHNEIDER,M,2004,9,11
ds_971863,BIRGIT,SCHULZ,M,1964,5,27
ds_937728,URSULA,SCHULZE,M,1938,8,3
ds_945509,MARIA,KRUEGER,F,1965,4,9
ds_944656,FRIEDA,KRAUS,F,1979,6,19
ds_902958,ERIKA,SCHMIDT,F,1999,9,11
ds_999382,BIRGIT,SCHULZ,F,1948,1,30
ds_961082,ANNA,KOEHLER,M,1937,3,18
ds_954284,KARIN ANDREA,MUELLER,M,1985,8,6
ds_981046,BRIGITTE,ZIMMERMANN,F,2008,3,14
ds_901160,CHRISTINA,WEBER,F,1979,1,24
ds_949235,SUSANNE SILKE,SCHAEFER,M,1981,8,14
ds_909131,ULRIKE,KLEIN,M,1992,1,10
ds_931448,MARIA,SCHREIBER,M,2000,2,26
ds_952607,KARIN,FISCHER,M,1962,11,17
ds_953602,JULIA,BAUER,F,1958,9,17
ds_916301,LIESELOTTE,KLEIN,M,1976,2,16
ds_992105,ANJA,LANGE,F,1926,5,25
ds_978549,SUSANNE,HOFFMANN,M,1963,5,4
ds_934107,KARIN,DIETRICH,M,1980,8,11
ds_954950,URSULAD,SCHULZ,M,1982,3,22
ds_960578,ANNA GISELA,SCHMIDT,F,2001,8,4
ds_928400,MARIANNE,BECKER,F,2000,8,12
ds_952410,PETRA,SCHMITT,F,1960,3,8
ds_994755,BIRGIT,BAUER,F,1928,6,13
ds_957624,SABINE,SCHMIDT,M,1995,2,27
ds_971689,ANKE,MAIER,M,2008,11,20
ds_993289,ANNA,SOMMER,M,1981,6,8
ds_979666,KARIN,MUELLER,M,2003,7,5
ds_903070,SABINE,SCHNEIDER,F,1944,9,25
ds_973511,SABINE,SCHWARZ,F,2003,7,22
ds_922702,IRMGARD,SCHMID,M,1957,4,8
ds_970717,RENATE,BRAUN,M,1952,6,17
ds_948942,ELFRIEDE RENATE,HOFFMANN,F,1941,12,20
ds_908869,GISELA,VOIGT,M,1963,12,19
ds_961896,BIRGIT,FISCHER,M,1937,10,26
ds_934017,HILDEGARD,HEINRICH,M,1992,7,3
ds_954333,KATHRIN ILSE,KLEIN,F,2003,8,1
ds_943004,KARIN,KOEHLER,F,1934,7,27
ds_931190,SUSANNE,FISCHER,F,1971,11,8
ds_901468,GUDRUN,BAUER,M,1937,3,17
ds_973612,SIGRID,WOLFF,M,1973,11,26
ds_944597,SILVIA,KLEIN,M,1993,8,30
ds_999371,HELQGA,FISCHER,M,1975,4,9
ds_947089,RENATE,WEISS,M,1925,8,25
ds_928142,GISELA,KELLER,F,1932,8,8
ds_942837,GISELA,HOFFMANN,F,1956,9,14
ds_907464,MARLIS,HOFFMANN,M,1942,10,22
ds_945910,GISELA,OTTO,F,1985,12,1
ds_927929,UTE,LEHMANN,F,1947,5,1
ds_939375,BIRGIT,WOLF,F,1953,7,31
ds_985584,ANDREA,WOLF,M,1988,10,23
ds_924724,CHRISTA,WEBER,F,1991,9,2
ds_946786,ANDREA,SCHMIDT,M,1949,10,17
ds_992141,MARION,BECK,F,1951,1,27
ds_976928,KATJA,MUELLER,M,1940,1,25
ds_939445,ANDREA,MUELLER,M,1964,1,17
ds_913317,DAGMAR,LUDWIG,M,1975,7,24
ds_968672,MONIKA ELKE,FISCHER,F,1956,10,12
ds_934109,BRIGITTE,WINTER,F,1994,8,29
ds_995192,TANJA,SCHMIDT,F,1980,3,9
ds_974881,HELGA,SCHNEIDER,F,1971,12,10
ds_951655,CHRISTA,SCHMIDT,M,1929,4,17
ds_978865,UTE,SCHULZ,M,2007,6,9
ds_936988,ANKE,SIMON,F,1939,12,19
ds_995556,KARIN,ENGEL,F,1984,4,6
ds_926504,HELGA,SCHUMACHER,M,1970,2,1
ds_950278,HILDEGARD,MARTIN,F,1955,6,14
ds_908511,NICOLE,VOIGT,F,2003,3,12
ds_975481,SANDRA,SCHAEFER,F,1980,12,4
ds_930286,CHRISTINE,SCHMID,F,1947,6,6
ds_985180,ANNA,KAISER,F,1984,11,8
ds_929212,ERNA,WEBER,F,1966,6,2
ds_985832,URSULA,BERGER,M,1971,6,4
ds_994660,FRIEDA SILVIA,WEBER,M,1960,3,17
ds_978632,RENATE,THOMAS,M,1953,10,31
ds_950551,STEFANIE,SCHUMACHER,F,1987,5,7
ds_915852,KARIN,KLEIN,F,1987,3,16
ds_991145,INGEBORG,MEYER SCHMIDT,F,1963,5,1
ds_907079,UTE,HORN,M,1957,4,13
ds_946925,HELGA,MUELLER,F,1932,10,7
ds_940220,SILVIA,SCHULZ,F,1941,9,13
ds_924459,ANGELIKA,FRANKE,F,1962,1,7
ds_963251,PETRA,WEBER,M,1970,6,20
ds_970538,BRITTA,WALTER,M,1997,12,1
ds_936552,KARIN,PETERS,F,1947,10,6
ds_990201,BIRGIT,BAUMANN,M,1967,11,11
ds_908853,GERDA,KOERTIG,M,1949,8,19
ds_973123,LIESELOTTE,BECKER,M,1936,9,5
ds_981521,DAGMAR,KAISER,M,1945,9,30
ds_984765,ULRIKE,KAISER,F,1936,1,30
ds_996350,URSULA,MUELLER,M,1936,12,1
ds_944142,CHRISTEL,GUENTHER,F,1955,7,27
ds_923769,BIRGIT,SCHNEIDER,M,1971,8,15
ds_943969,MONIKA,KRAUS,F,1944,1,11
ds_929530,PETRA,SCHMIDT,M,1931,2,4
ds_952404,BARBARA,SCHNEIDER,F,1950,5,19
ds_910586,HELGA,FRANK,F,1955,7,31
ds_904105,CHRISTEL IRMGARD,HEINRICH,F,1960,1,28
ds_942324,STEFANIE HEIKE,SCHMIDT,M,1940,2,15
ds_918606,RENATE,SCHMIDT,M,1971,10,4
ds_927105,SABINE,BECKER,F,1964,10,11
ds_919543,BRIGITTE,GUENTHER,M,1934,6,7
ds_955717,MELANIE,GRAF,M,1927,1,23
ds_929026,ANNA BIRGIT,SCHMID,F,1999,11,16
ds_980898,KARIN,BAUER,M,1993,6,5
ds_996265,CHRISTA,WALTER,M,1972,5,11
ds_965461,KATHRIN,WAGNER,M,1963,9,11
ds_954165,ELKE,MAYER,F,1964,6,18
ds_981789,ELISABETH ANGELIKA,BAUER,F,1944,6,16
ds_931168,CHRISTINE,KLEIN,F,1933,9,10
ds_972050,INGRID,OTTO,M,1961,5,6
ds_973758,HILDEGARD,KAISER,F,1973,5,31
ds_929604,IRMGARD,SCHNEIDER,M,2006,8,5
ds_994836,SABINE,KLEIN,F,1966,5,27
ds_977726,CHRISTA,WAGNER,F,1948,4,23
ds_985600,MONIKA,THOMAS,F,1961,6,10
ds_935311,ANGELA,WALTER,M,1961,10,13
ds_998097,SONJA,FRIEDRICH,M,1993,6,1
ds_942453,INGRID,HOFMANN,F,1958,3,26
ds_918833,MELANIE,MUELLER,F,1956,7,12
ds_902846,BRIGITTE,ZIMMERMANN,F,1964,4,22
ds_985636,CHRISTA,HOFFMANN,F,1963,9,16
ds_902041,INGRID,LEHMANN,M,1938,7,20
ds_930766,GABRIELE,KELLER,F,1964,1,14
ds_973067,SILKE,BRAUN,F,1966,6,20
ds_987053,NICOLE,MEYPER,M,1988,2,27
ds_940612,IRMGARD CHRISTEL,RICHTER,F,1964,7,19
ds_985281,EVA,SCHWARZ,F,1936,12,19
ds_986469,CHRISTA,PFEIFFER,M,1957,4,13
ds_998812,BRIGITTE,MAIER,M,1950,8,15
ds_986663,BRIGITTE,LUDWIG,F,1974,11,22
ds_938372,RENATE,VOGEL,M,1965,5,13
ds_954106,KARIN,LANGE,M,1941,1,15
ds_986439,BIRGIT,BOEHM,F,1972,9,12
ds_995840,PETRA,FISCHER,F,1982,5,8
ds_968979,MARION,WERNER,F,1990,7,24
ds_953799,GABRIELE,VOGEL,M,1926,4,2
ds_941714,INGEBORG,SCHREIBER,M,1984,4,28
ds_964563,BIRGIT,BECKER,M,2006,9,15
ds_964017,RENATE URSULA,GRAF,M,1949,12,26
ds_989209,HELGA CHRISTEL,WINTER,F,1931,6,28
ds_960979,HANNELORE,POHL,F,1947,7,19
ds_957585,PETRA,MUELLER,F,1966,9,2
ds_978388,MONIKA,NEUMANN,M,1976,9,15
ds_984537,ANNA,WAGNER,F,1961,1,17
ds_924792,MONIKA,HOFFMANN,F,1982,5,4
ds_938495,JUTRTA,SCHNEIDER,F,2001,8,29
ds_990505,MANUELA,WOLF,F,1981,9,30
ds_900405,GERTRUD,HOFFMANN,F,1942,12,7
ds_989645,BIRGIT,KLEIN,F,1999,9,11
ds_959601,CLAUDIAH,KLEIN,M,1940,3,22
ds_939636,ANNA,HOFFMANN,F,1965,5,26
ds_935924,ELFRIEDE,WOLF,F,1965,10,10
ds_919591,MARIA,SCHMIDT,M,1956,2,4
ds_913341,STEFANIE,PFEIFFER,F,1968,3,28
ds_906126,ANNA,SCHROEDER,F,1958,4,29
ds_914595,URSULA,SCHULZE,F,1966,10,25
ds_944467,GERTRUD,MEIER,M,1975,5,8
ds_908232,ELKE,SCHUMACHER,M,1934,9,20
ds_954569,GISELA,SCHMIDT,F,1961,5,25
ds_951798,CORNELIA,MEYER,M,1944,4,27
ds_995959,HELGA,KRAUSE,M,1944,4,17
ds_953455,ANGELIKA,SCHMIDT,F,1980,4,22
ds_908656,ANKE,SCHUSTER,F,2002,2,9
ds_982246,STEFANIE,KOEHLER,F,1998,10,12
ds_935942,INGRID,ERNST,F,1949,3,4
ds_976770,LIESELOTTE,ZIMMERMANN,F,1982,8,8
ds_999636,MONIKA,RICHTER,F,1941,6,30
ds_957344,SUSANNE,KRAUS,F,1942,8,6
ds_991708,PETRA,SCHUMACHER,F,2008,6,6
ds_960558,KATHRIN,MUELLER,F,1995,8,21
ds_914663,ELKE,BOEHM,M,1944,10,24
ds_922229,CHRISTINE,WEBER,F,1931,9,6
ds_970559,ROSEMARIE,DIETRICH,F,1954,10,14
ds_904352,ELISABETH,THOMAS,F,1991,2,3
ds_922286,ELKE,SCHMID,M,1972,6,26
ds_903173,ASTRID,HERRMANN,F,1945,2,20
ds_986353,MARTHA,SCHULZ,F,1936,1,6
ds_948727,MARIA,WINTER,F,1950,6,30
ds_925408,GIESELA,KOEHLER,F,1995,10,1
ds_995949,GISELA,SCHNEIDER,M,1943,5,7
ds_956408,EDITH,SCHMIDT,M,1991,11,21
ds_986415,HERTHA,BAUER,M,1957,12,27
ds_980142,INGRID,RICHTER,F,1975,2,25
ds_932460,KATJA,KRUEGER,F,1996,7,15
ds_943754,BIRGIT,VOGT,M,1970,10,14
ds_918030,RENATE,WINTER,F,1996,1,18
ds_910649,HEIKE,SOMMER,F,1929,4,19
ds_995388,GERDA,RICHER,F,1934,2,12
ds_982131,UTE,SCHULZ,F,1944,12,20
ds_999524,HELGA,MUELOER,F,1938,10,5
ds_983440,MARTINA,MEIER,F,1941,9,2
ds_927634,GABRIELE,PFEIFFER,M,1989,3,18
ds_938035,URSULA,WALTER,M,1999,9,10
ds_911642,CHRISTIANE,SCHUMACHER,M,1933,2,1
ds_946355,ERIKA,MUELLER,F,1980,6,21
ds_928666,HELGA,HEINRICH,F,1952,11,6
ds_943609,CHRISTEL,MOELLER,M,1969,7,2
ds_973785,STEFANIE,KAISER,F,1932,2,17
ds_994743,CLAUDIA,LANGE,F,1986,7,9
ds_937751,HELGA,BERGER,M,1960,9,29
ds_985785,KATHRIN,MUELLER,F,1925,8,14
ds_903406,KIRSTEN,KOEHLER,F,1957,3,16
ds_948982,JUTTA,SCHMIDT,F,1932,5,17
ds_999106,UTE,MUELLER,F,1977,6,16
ds_923341,RENATE,RICHTER,F,1949,12,21
ds_958879,SABINE,SCHREIBER,F,1997,9,3
ds_969244,INGRID,HAHN,F,1951,4,29
ds_964969,ILSE,SCHREIBER,M,2002,4,23
ds_943636,HANNELORE,WAGNER,M,1955,2,2
ds_931088,MARGARETE FRIEDA,WEISS,F,1945,7,31
ds_903252,ILSEL ANNA,SCHUMACHER,M,1958,12,25
ds_945990,SABINE,JAEGER,F,1977,11,15
ds_972047,GERDA,KELLER,F,1947,8,16
ds_944539,KARIN,RICHTER,F,1965,1,19
ds_992819,NICOLE BIRGIT,WEBER,M,1965,8,2
ds_954831,KARIN,SCHMITT,F,1972,11,18
ds_995311,ANNA RENATE,WAGNER,M,1948,3,9
ds_946430,MONIKA,FRANK,M,1939,11,5
ds_961540,ANNA,HOFFMANN,M,1977,4,2
ds_907570,HELGA,LANGE,F,1958,3,2
ds_937314,SILVIA,MUELLER,F,1998,7,30
ds_944166,INGRID,GUENTHER,M,1936,4,13
ds_902077,SUSANNE,MUELLER,M,1945,3,8
ds_906318,HANNELORE MARTHA,POHL,F,1995,12,14
ds_976081,BARBARA,BAUER,M,1981,8,1
ds_913811,PETRA,SCHMIDT,F,1981,6,30
ds_938093,RENATE,PFEIFFER,M,1991,5,18
ds_997676,RUTH,HEINRICH,F,1946,11,4
ds_922046,HELENE,KRAUSE,M,1978,11,5
ds_931844,EVA,SCHMIDT,F,1941,12,22
ds_947482,HELGA,LANGE,F,2006,6,6
ds_963253,MARGARETE,MEIER,M,1991,11,6
ds_960817,WALTRAUD,WOLF,M,1998,10,28
ds_936182,GERDA,VOGEL,M,1958,9,13
ds_924145,MONIKA,ALBRECHT,M,1990,3,24
ds_967963,INGRID,SCHMIDT,F,1980,3,21
ds_946253,BIRGIT,WINTER,F,1948,3,7
ds_950451,FRIEDA,SCHMIDT,M,1932,2,23
ds_973979,BRITTA,SOMMER,M,1967,4,15
ds_909315,GERDA,BAUMANN,M,1993,12,29
ds_989206,BAERBEL,WINTER,M,1964,6,7
ds_977060,HELGA,STEIN,M,1984,9,1
ds_999740,GISELA,SCHULZ,M,1973,12,24
ds_968759,BIRGIT ELKE,KLEIN,F,1955,6,9
ds_953406,MARION,MUELLER,F,1971,10,23
ds_927667,ERIKA,MOELLER,F,1953,10,2
ds_987531,GISELA,SCHMIDT,M,1961,11,5
ds_961956,HELGA,BUSCH,F,1946,8,19
ds_900980,BIRGIT,MAYER,F,1971,2,22
ds_933136,MONIKA,MEYER,F,1938,8,25
ds_958073,BIRGIT,NEUMANN,M,1959,8,29
ds_931328,KATHRIN,SCHMIDT,M,1964,10,20
ds_949901,SABINE,MUELLER,M,1964,11,3
ds_976874,ILSE,HAHN,F,1940,9,3
ds_907099,INGRID,SCHMIDT,M,1940,5,23
ds_943500,MARTINA,FISCHER,M,1957,7,18
ds_920585,KARIN,MAIER,F,1989,12,11
ds_939468,KERSTIN,LORENZ,F,1969,7,31
ds_984863,INGRID,LUDWIG,F,2004,7,11
ds_963336,INGEBORG,SCHMIDT,M,1970,10,1
ds_989166,BRIGITTE,HORN,M,1975,10,14
ds_927464,ELKE,SCHULZE,M,1951,1,1
ds_935824,GERTRUD,FISCHER,F,1999,10,4
ds_951377,URSULA,MUELLER,F,1993,2,10
ds_972554,JUTTA,FUCHS,M,1995,6,8
ds_928036,ELISABETH,BECKER,F,1989,1,8
ds_914422,GERTRUD,WERNER,F,1977,5,21
ds_950406,RENATE,SCHUBERT,F,1928,7,14
ds_979955,NICOLE,WEBER,M,1990,1,10
ds_937236,INGRID,WEBER,M,1962,5,24
ds_919365,ERIKA,SCHMIDT,M,1951,1,14
ds_914254,SUSANNE ANNA,SCHUBERT,F,1930,1,24
ds_970680,SABINE,SCHWARZ,M,1934,1,16
ds_967842,MONIKA,WOLFF,M,1947,3,31
ds_962408,NICOLE,DIETRICH,F,1950,3,16
ds_955607,SABINE,SCHWARZ,F,1973,6,29
ds_955811,ANDREA ANKE,LANGE,F,1940,8,25
ds_964591,ERIKA,RICHTER,F,1988,2,4
ds_904731,UTE,HARTMANN,F,1936,1,15
ds_903519,KARIN,ZIEGLER,F,1970,5,31
ds_962040,ANNA,KRAUSE,F,1970,10,25
ds_950074,RENATE,WEISS,M,1989,12,6
ds_990086,ERIKA,WEBER,F,1964,12,13
ds_959273,MONIKA,MEYER,M,1956,7,18
ds_961850,CLAUDIA,MUELLER,F,1959,4,3
ds_923335,NICOLE,SCHMIDT,F,1975,12,13
ds_959934,MARTHA,MEIER,F,1959,8,8
ds_988986,SUSANNE,KOCH,M,1981,12,31
ds_955896,GISELA,WEBER,M,1965,8,4
ds_930748,BRIGITTE,SCHNEIDER,M,2000,8,6
ds_922753,CHRISTA,SCHUBERT,M,1967,9,8
ds_929764,BIRGIT,BOEHM,F,1973,7,14
ds_951290,INGE,MOELLER,F,1951,12,27
ds_961078,GERTRUD,LEHMANN,F,1966,8,19
ds_952971,SABINE,STEIN,M,1987,12,5
ds_996404,ILSE,KELLER,M,1935,8,15
ds_904667,HANNELORE,BECKER,M,1945,11,17
ds_974757,CLAUDIA,BAUER,F,1976,10,27
ds_980856,CHRISTA,LORENZ,F,1991,12,27
ds_927446,SABINE,FRANKE,F,1988,3,3
ds_930820,KATHARINA,KAISER,F,1970,8,7
ds_932403,HELGA,KOEHLER,F,1958,5,20
ds_903430,ANDREA,ZIMMERMANN,F,1933,10,27
ds_981935,URSULA,KLEIN,M,1958,9,2
ds_980417,URSULA,WAGNER,F,1977,4,17
ds_905816,ILSE,WAGNER,M,1958,10,8
ds_998540,ANGELIKA,NEUMANN,M,1985,1,6
ds_911960,BRITTA,FISCHER,M,1935,2,14
ds_932014,ERNA,ENGEL,F,1936,5,10
ds_949483,JUTTA,KLEIN,M,1976,6,9
ds_946315,RUTH,MUELLER,F,1986,7,24
ds_974032,YVONNE,WOLF,F,1954,9,15
ds_960226,UTE,LEHMANN,M,1964,4,24
ds_919387,PETRA,FRANK,F,1940,12,8
ds_994490,MARTHA,MOELLER,F,1989,1,29
ds_916877,SABINE,WINKLER,F,1960,11,25
ds_943926,MONIKA,WERNER,M,1977,8,21
ds_941016,SUSANNE,LANGE,M,1938,11,28
ds_937603,LIESELOTTE,BECK,M,1965,2,7
ds_996286,KARIN,OTTO,M,2007,3,27
ds_921310,ILSE,VOIGT,F,1983,1,6
ds_985769,ERIKA,MUELLER,F,1954,11,24
ds_955584,GISELA,WEISS,F,1937,12,23
ds_989193,CHRISTINE,WERNER,F,1955,7,25
ds_981772,EDITH,VOIGT,F,1952,1,1
ds_910876,ANJA,SCHULZ,M,1986,8,10
ds_992046,RENATE,SCHMIDT,M,1945,10,23
ds_923066,ELISABETH,MUELLER,M,1962,1,28
ds_987271,NICOLE,SCHMID,F,1966,2,5
ds_965690,ANDREA,KUEHN,M,1992,5,27
ds_983447,URSULA,GRAF,F,1948,4,20
ds_919546,BIRGIT,MUELLER,F,1933,1,13
ds_974244,CHRISTINA ANNA,FRANKE,F,1997,8,13
ds_947872,BARBARA,FRANK,M,1949,5,31
ds_900170,SABINE,FRANK,F,1931,4,72
ds_912528,MARIA,SCHAEFER,F,1950,6,28
ds_904776,PETRA,FRANK,F,1985,5,30
ds_985735,ERIKA,MOELLER,M,2004,5,29
ds_903954,ANDREA,ALBRECHT,M,1989,6,2
ds_977644,SABINE,MUELLER,M,1975,6,13
ds_970964,ANDREA,SCHNEIDER,M,1951,1,26
ds_986656,SIGRID,SCHMIDT,F,1962,5,7
ds_933863,PETRA,NEUMANN,M,2004,4,18
ds_939567,MARIA,WOLF,F,1988,3,25
ds_909725,KATHRIN,BECKER,M,1941,6,30
ds_954157,SUSANNE,WAGNER,M,1939,9,4
ds_963158,GABRIELE,BAUMANN,M,1959,4,23
ds_934794,ERIKA,SCHMIDT,M,1924,9,17
ds_953893,SILKE ILSE,PETERS,F,1943,12,12
ds_900050,MONIKA,MUELLER,M,1982,8,23
ds_993213,JUTTA CHRISTA,SCHUMACHER,M,2006,11,9
ds_969140,PETRA,SCHMITT,F,1931,5,27
ds_947284,ELKE,MAIER,F,1986,3,2
ds_910128,PETRA,SCHULZ,M,1988,4,26
ds_949850,NICOLE,FRANKE,F,1931,4,26
ds_900892,MONIKA,BRAUN,M,1990,5,11
ds_955025,ELKE,SCHWARZ,M,1994,5,21
ds_976014,RUTH,MEIER,F,1961,1,29
ds_993105,ANNA,SCHMIDT,F,1936,7,13
ds_901605,ANNA,SCHWARZ,M,1948,3,7
ds_998695,MONIKA,VOGT,M,1958,10,3
ds_932944,PETRA,SCHULTE,F,1948,3,8
ds_955864,KARIN,SCHMIDT,M,1951,10,28
ds_978574,CHRISTINE,SCHMIDT,F,1993,9,18
ds_951438,SABINE,FISCHER,M,1926,10,22
ds_917919,BRIGITTE,KOCH,F,1967,2,25
ds_953270,ANDREA,SCHULTE,F,1992,6,30
ds_905733,KATHRIN,MUELLER,F,1976,10,9
ds_946108,ULRIKE,FRANKE,F,1974,9,20
ds_914126,BAERBEL,BERGMANN,M,1948,8,12
ds_995493,UTE,WEISS,M,1979,5,13
ds_946742,GERTRUD,MEYER,F,1971,11,12
ds_940776,ILSE,BECKER,M,1950,10,28
ds_993144,PETRA,SCHMIDT,M,1940,1,13
ds_954289,ELKE,SEIDEL,F,1956,3,3
ds_922107,KARIN,FISCHER,M,1975,4,14
ds_948510,MONIKA,WERNER,M,1944,11,19
ds_929457,URSULA,SCHAEFER,F,1929,6,17
ds_945013,BRIGITTE,WINTER,F,1983,5,16
ds_955523,RENATE,VOGEL,M,1942,8,11
ds_979550,STEFANIE,HAHN,M,1994,5,13
ds_948232,HELGA,SCHULZ,F,1963,4,11
ds_901640,INGRID,JUNG,F,1976,5,30
ds_974984,ELKE,LANGE,F,1996,4,19
ds_925668,ELKE,NEUMANN,M,1965,4,22
ds_911056,ANNA,MEYER,M,1982,7,25
ds_979209,MARTINA,FRIEDRICH,M,1984,10,9
ds_971444,ASTRID,BECKER,M,1987,8,29
ds_937250,ERNA,KOERTIG,M,1927,10,29
ds_987011,GISELA,ENGEL,M,1929,3,29
ds_971383,ILSE,KRAUSE,F,1950,1,7
ds_962623,ROSEMARIE,FRANKE,F,1935,10,19
ds_963867,ERIKA,BERGER,F,1989,10,10
ds_989955,MARTINA,SCHNEIDER,M,1990,11,17
ds_968823,GABRIELE,MEYER,M,1971,10,15
ds_924419,ERNA,RICHTER,M,1956,1,8
ds_916888,KARIN,WOLF,F,2001,9,16
ds_904347,BRIGITTE,OTTO,M,1989,4,23
ds_970823,ELFRIEDE MARTHA,SCHULZE,F,1998,1,5
ds_984223,INGRID,BECKER,M,1927,10,2
ds_994217,JUTTA,FISCHER,F,1944,2,12
ds_944490,JUTTA,BECKER,F,1997,6,1
ds_958724,MONIKA,WEBER,F,1939,6,11
ds_964950,MARIA,JUNG,M,1980,12,26
ds_946880,FRIEDA,HERRMANN,F,1959,10,18
ds_979496,ILSE,HAAS,F,1940,4,15
ds_932857,CLAUDIA,KAISER,F,2005,6,8
ds_937230,ILSE,GROSS,M,1995,2,9
ds_990892,CHRISTINE,MEYER,M,1978,2,12
ds_975828,KERSTIN,MUELLER,M,1962,6,2
ds_970623,CLAUDIA PETRA,KRAUSE,F,1956,12,28
ds_986249,GERTRUD ERIKA,SOMMER,F,1983,1,17
ds_977945,SUSANNE,KRAEMER,M,1943,3,11
ds_923783,BRIGITTE CHRISTA,SCHNEIDER,F,1949,10,28
ds_955403,NICOLE,MUELLER,F,1961,9,4
ds_926317,UTE,BECK,F,1982,9,27
ds_954122,SUSANNE,HAHN,F,1932,12,5
ds_937524,BAERBEL,LORENZ,F,1971,6,1
ds_987258,INGRID,MUELLER,M,1970,9,4
ds_944416,BIRGIT PETRA,HEINRICH,F,1989,9,25
ds_980241,BARBARA,WEBER WEBER,M,2008,9,7
ds_906713,ANJA,SCHROEDER,M,1967,10,4
ds_941525,ELISABETH,SCHNEIDER,F,1966,10,24
ds_939765,INGEBORG,SCHULZE,M,1939,5,20
ds_910892,MARIA,HARTMANN,M,1971,1,3
ds_905939,KARIN,FRANK,F,1953,6,2
ds_996375,CHRISTA,KRAUSE,M,1972,8,26
ds_956487,BRIGITTE,GROSS,M,1964,7,18
ds_943830,CHRISTA,STEIN,M,1974,3,20
ds_963928,ERNA,SCHNEIDER,F,2000,3,15
ds_912288,GABRIELE,WAGNER,F,1987,2,25
ds_920597,ANJA,HOFFMANN,M,1959,3,29
ds_935398,ELISABETH,GROSS,M,1925,2,18
ds_946694,ANGELIKA ANDREA,KRAEMER,F,1962,5,9
ds_955131,CHRISTA,BAUMANN,M,1956,4,6
ds_923256,ELISABETH,SCHMID,M,1964,3,14
ds_982937,CLAUDIA,MUELLER,M,1964,2,3
ds_912699,ANDREA,WALTER,M,1996,8,30
ds_917617,MARGARETE,FISCHER,M,2007,2,5
ds_935624,NICOLE,SCHNEIDER,M,1961,2,10
ds_938280,CHRISTINE,BAUER,F,1952,12,9
ds_921626,ANDREA,MEYER,F,1939,5,22
ds_906435,ILSE,MAYER,M,1977,2,28
ds_904444,ELFRIEDE,SCHMIDT,M,1990,9,10
ds_959175,BIRGIT,SCHAEFER,M,1975,9,8
ds_957412,INGRID,SCHMIDT,F,1997,7,10
ds_976736,RENATE,SCHMITT,F,1939,8,22
ds_955785,HELGA,MUELLER,F,1997,10,15
ds_938858,CLAUDIA,KRAUSE,M,1971,3,4
ds_981339,RITA,MEYER,F,1967,5,29
ds_963961,MANUELA,LORENZ,M,1992,1,1
ds_903945,FRIEDA,HOFFMANN,M,1982,11,21
ds_989821,ELISABETH GISELA,SCHNEIDER,F,1944,6,8
ds_993984,KARIN,BAUER,M,1964,7,9
ds_907816,URSULA,BECK,F,1943,4,14
ds_948838,HELGA,SCHNEIDER,F,1962,7,28
ds_974128,CHRISTA,WALTER,F,1963,7,5
ds_981562,SABINE,WERNER,F,1948,7,10
ds_976725,BIRGIT,MUELLER,M,1949,12,3
ds_957397,KATHARINA,LEHMANN,F,1955,9,8
ds_971317,FRIEDA,MUELLER,M,1960,4,22
ds_957145,INGRID,SCHMIDT,M,1994,10,15
ds_990927,ILSE,BOEHM,M,1982,11,20
